bnf_drug_code,peak_trough_ratio,ptr_lci,ptr_uci,peak_month,trough_month,amp_annual,amp_semiannual,n_peaks,seasonal_reproducibility,stl_seasonal_strength,stl_trend_strength,aic_1h,aic_2h,modality,bnf_class_code,bnf_drug_name,p_value,distribution,route,disp_ratio,disp_p,lb_p,nw_lag,hac_capped,theta,b_sin12,b_cos12,b_sin6,b_cos6,converged,note,drug_all_q_bh,drug_significant,inference_scope,multiplicity_family,bnf_class_name,class_q_bh,class_significant,parent_class_significant,conditional_drug_q_legacy,conditional_drug_significant_legacy
0407020Q0,1.01691259179498,1.01245220256374,1.03136577776257,Nov,Aug,0.00401964349202222,0.0056469683487796,2,-0.195091101300993,0,0.338884286830623,11501.4868220289,11194.3088823288,"bimodal (2 harmonics, 2 peaks)",040702,Morphine sulfate,5.13473013468365e-09,poisson,HAC-Wald,261.083786661569,1.65968699634528e-09,9.42689466598701e-07,9.34412109899299,FALSE,,0.00156988562220387,0.00370040442872859,-0.00436247247766645,0.0035856778178918,TRUE,,3.47307441054297e-08,TRUE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
0401020P0,1.01678573221146,1.01192136065657,1.03758923909511,Nov,Apr,0.00785330233092022,0.00340914621407931,2,-0.175199567102706,0,0.489620189794902,2918.64833303428,2899.107848043,"bimodal (2 harmonics, 2 peaks)",040102,Lorazepam,0.00353151598532316,poisson,HAC-Wald,56.0554792083995,1.62600503110619e-09,5.16569237185571e-06,7.87080019699378,FALSE,,-0.00297705635679444,0.00726715163934995,-0.00214154181338569,0.00265256038017837,TRUE,,0.0112776936711631,TRUE,secondary_exploratory,all_eligible_drugs,Anxiolytics,0.411692559020789,FALSE,FALSE,,FALSE
0205052Q0,1.01661451460732,1.01086543877315,1.03433174863558,Oct,Mar,0.00783425192391219,0.00201540333724662,1,-0.109444541235642,0,0.13904589272743,1239.33846715672,1240.71858901703,unimodal (1 harmonic preferred),020505,Telmisartan,0.0127952280544959,poisson,HAC-Wald,16.09569093338,2.50550136944526e-07,1.69070348721156e-05,2.92705025572454,FALSE,,-0.00693035814365453,0.00365316837936649,-0.00201475131296116,-5.12616689749279e-05,TRUE,,0.0340506888663361,TRUE,secondary_exploratory,all_eligible_drugs,Renin-angiotensin system drugs,0.0166702504942612,TRUE,TRUE,0.0263101876870572,TRUE
0601012F0,1.01640474555422,1.01114708483275,1.03173727876358,Nov,Aug,0.00446107115626976,0.00504264816209614,2,-0.141966838430775,0.142531588889031,0.937052695499177,1162.16492584212,1154.09276698522,"bimodal (2 harmonics, 2 peaks)",060101,Biphasic insulin lispro,0.00319390677121523,poisson,HAC-Wald,14.298821738177,3.15984854878228e-09,6.98258054976364e-06,6.9810595585247,FALSE,,0.000320751669054447,0.00444952516883552,-0.0044708696816773,0.00233230031860185,TRUE,,0.0104391449502136,TRUE,secondary_exploratory,all_eligible_drugs,Insulin,0.0233801524823976,TRUE,TRUE,0.00781260466713615,TRUE
1001010AH,1.01640291320047,1.01087504690154,1.03044330567338,May,Jan,0.00485420815745547,0.00455465870732074,2,-0.122100783348167,0.14282316203816,0.892019329792856,1514.80588025542,1502.60799698684,"bimodal (2 harmonics, 2 peaks)",100101,Celecoxib,0.000970731065782763,poisson,HAC-Wald,22.4388220398297,1.19746094566843e-07,3.86438866728511e-05,12,TRUE,,-0.000301042460773148,-0.0048448643193302,-0.00454853140759901,-0.000236173610418338,TRUE,,0.00360874831325348,TRUE,secondary_exploratory,all_eligible_drugs,Non-steroidal anti-inflammatory drugs,5.27206392050756e-10,TRUE,TRUE,0.00265037776466829,TRUE
0206030Z0,1.01622439486236,1.01082203826669,1.0333178848216,Nov,Mar,0.00605611212238965,0.00417424377705255,2,-0.154059551703542,0,0.972807691861576,2679.613503222,2650.26991548159,"bimodal (2 harmonics, 2 peaks)",020603,Ranolazine,3.16909405658473e-06,poisson,HAC-Wald,49.9239405619288,6.52681503658956e-08,8.56699827289642e-06,6.90983043841373,FALSE,,-0.00290584908414332,0.00531342969645203,-0.00147175079169048,0.00390618237124439,TRUE,,1.77141074206485e-05,TRUE,secondary_exploratory,all_eligible_drugs,Other antianginal drugs,0.0321300338119129,TRUE,TRUE,1.26922996048017e-05,TRUE
0212000P0,1.01608327551531,1.01204425483104,1.035288743344,Dec,Aug,0.0061183014536533,0.00438411503421969,2,-0.141208227938534,0,0,1871.52042622132,1853.19165399756,"bimodal (2 harmonics, 2 peaks)",021200,Fenofibrate,0.000116435099846103,poisson,HAC-Wald,30.6633238553963,3.23278936117295e-07,0.000701887468781526,3.34185699934276,FALSE,,-0.000838857013523163,0.00606052238578813,-0.00228898784529635,0.00373911744631761,TRUE,,0.000540037082143353,TRUE,secondary_exploratory,all_eligible_drugs,Lipid-regulating drugs,0.0304008061863522,TRUE,TRUE,0.00039088926376906,TRUE
0407020AD,1.01592462832315,1.0090578014669,1.03289893141495,Nov,Mar,0.00562854460835329,0.00389939603848974,2,-0.182456510911833,0,0.0484285859636102,4614.56569072285,4564.28706705085,"bimodal (2 harmonics, 2 peaks)",040702,Oxycodone hydrochloride,0.0191010132602675,poisson,HAC-Wald,96.7795914046542,9.12013294449525e-09,1.10385615004205e-06,2.56232669183824,FALSE,,-0.00347424803716972,0.00442833094793572,-0.00201325644188725,0.00333947420474975,TRUE,,0.048197893563473,TRUE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
0407020B0,1.01590249660693,1.00921477596655,1.03399858414027,Jun,Feb,0.00562500534276377,0.00468372783012551,2,-0.184504735618733,0,0.241049221955081,6707.45453750536,6600.3937506047,"bimodal (2 harmonics, 2 peaks)",040702,Buprenorphine,0.00514075955251444,poisson,HAC-Wald,147.394885758637,3.40800200666666e-09,2.50209404006885e-06,6.85272235517776,FALSE,,-0.0044498621774921,-0.00344084462122983,-0.00419276898459348,0.00208758104717476,TRUE,,0.0156962376305613,TRUE,secondary_exploratory,all_eligible_drugs,Opioid analgesics,0.272633294918465,FALSE,FALSE,,FALSE
0902013S0,1.01584062951337,1.00911871809354,1.0308379640107,Sep,Apr,0.00793175794226209,0.00153859379869607,1,-0.121814512591544,0.0230360862615167,0.934819213476223,1592.19375480799,1593.56523232999,unimodal (1 harmonic preferred),090201,Sodium bicarbonate,0.00143322896856245,poisson,HAC-Wald,24.2937120722421,1.02833261189852e-07,7.99861064604279e-07,4.91525445970769,FALSE,,-0.00741524977818805,0.00281546706280144,0.00114075453694719,0.00103244852841214,TRUE,,0.00523255908298189,TRUE,secondary_exploratory,all_eligible_drugs,Oral preparation for fluid and electrolyte imbalance,8.65885960246975e-07,TRUE,TRUE,0.00386814292529015,TRUE
0604020C0,1.01583746069216,1.01204490236156,1.03155063282054,Nov,Jul,0.00559984680725149,0.00426091068648609,2,-0.173507725956654,0.110547194950974,0.665158547471094,9742.02906061628,9594.52433064113,"bimodal (2 harmonics, 2 peaks)",060402,Finasteride,5.6589240898383e-06,poisson,HAC-Wald,221.403184475009,6.74724830930306e-10,2.62284439089822e-06,12,TRUE,,-0.00201490478311463,0.00522479119005405,-0.00384731954469599,0.00183125426940433,TRUE,,3.04400476893492e-05,TRUE,secondary_exploratory,all_eligible_drugs,Male sex hormones and antagonists,6.44078395714296e-07,TRUE,TRUE,2.19033650065506e-05,TRUE
0803041L0,1.01571552632795,1.00790173663519,1.03329751340106,Nov,Mar,0.00456856888918268,0.00454595847313576,2,-0.189986986493969,0,0.713678280081484,3015.77350037044,2973.22251085828,"bimodal (2 harmonics, 2 peaks)",080304,Letrozole,0.00205352746230695,poisson,HAC-Wald,57.6491682496983,1.42590309346948e-07,1.6077930230507e-05,9.50936963469674,FALSE,,-0.00379306771826843,0.00254646008801196,-0.00304872095189344,0.0033720971215196,TRUE,,0.00719473290750707,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.00531976799290539,TRUE
040201030,1.01558693830899,1.00967776361961,1.03307381332841,Nov,Mar,0.00597159033952508,0.0037855214213512,2,-0.125982135910806,0,0,4103.17301364343,4058.49960019921,"bimodal (2 harmonics, 2 peaks)",040201,Risperidone,0.000634364579737881,poisson,HAC-Wald,84.2925487725933,1.80946844794841e-08,5.13756745054161e-05,12,TRUE,,-0.00296758927573698,0.00518201747137542,-0.00157556396714952,0.00344205906644974,TRUE,,0.00249647851789927,TRUE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.00181852223223317,TRUE
0403010B0,1.01543484461471,1.01235012666721,1.03402921930082,Nov,Jul,0.0066012620593911,0.00340053836543376,2,-0.145354441063819,0,0.162272049052474,34245.4369029852,33891.1793880879,"bimodal (2 harmonics, 2 peaks)",040301,Amitriptyline hydrochloride,1.61591351820569e-10,poisson,HAC-Wald,825.688098215868,1.93660720142738e-09,1.38413722406971e-05,12,TRUE,,0.00372440434034949,0.00545027275338972,-0.00339296615248015,0.000226807986876414,TRUE,,1.25911981338587e-09,TRUE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,8.71533684409297e-10,TRUE
0601023AE,1.01535819645832,1.00843508660556,1.03133397816593,Nov,Mar,0.00630293058709763,0.00251715815873984,1,-0.17699735717839,0,0.501076682683994,6214.02060599653,6185.37513074198,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",060102,Linagliptin,0.00763128703041565,poisson,HAC-Wald,136.890790786595,1.24445399230584e-09,4.25357782285474e-06,8.09877577937483,FALSE,,-0.00557804194427544,0.00293468602301418,-0.00149288253437286,0.00202666892576834,TRUE,,0.0218031576491232,TRUE,secondary_exploratory,all_eligible_drugs,Antidiabetic drugs,0.870182495394554,FALSE,FALSE,,FALSE
0704010U0,1.0153435837924,1.01182353509874,1.02744884175681,Nov,Aug,0.00520821599143508,0.00405762320223639,2,-0.180369022212922,0,0.803370578526875,19660.2825921004,19368.7009123202,"bimodal (2 harmonics, 2 peaks)",070401,Tamsulosin hydrochloride,8.04820289363649e-09,poisson,HAC-Wald,464.257173955886,5.85431894024188e-10,1.4697657080287e-06,12,TRUE,,-3.1705986392332e-06,0.00520821502635446,-0.00347330763297792,0.00209772260750186,TRUE,,5.22596641226796e-08,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for urinary retention,4.29924047279809e-07,TRUE,TRUE,3.75582801703036e-08,TRUE
0203020I0,1.0150261663527,1.00923192612369,1.0318616577917,Dec,Mar,0.00303950529953074,0.00613902462414721,2,-0.0945250948532689,0,0.0647098815962813,1502.18188509575,1471.89244444954,"bimodal (2 harmonics, 2 peaks)",020302,Flecainide acetate,0.00062912926499806,poisson,HAC-Wald,21.4755300253074,4.78103056125742e-09,5.36730489437698e-05,3.68282557281577,FALSE,,-0.000468703995982668,0.00300314985141023,-0.00222591655869824,0.00572126898595048,TRUE,,0.00249094269962647,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for arrhythmias,0.145276570341784,FALSE,FALSE,,FALSE
0803041B0,1.01478935750078,1.00982705364545,1.03033764298502,Nov,Mar,0.00527897449082769,0.00360213286263652,2,-0.192815462616561,0.0863662523578841,0.697533388613382,1628.51983679086,1619.38203290705,"bimodal (2 harmonics, 2 peaks)",080304,Anastrozole,0.00301910274674563,poisson,HAC-Wald,24.9869538903089,7.02186809882577e-09,2.78455435749336e-05,4.81526205395693,FALSE,,-0.00377429689464785,0.00369083386592529,-0.00280082107193372,0.002265118646583,TRUE,,0.00990103055666749,TRUE,secondary_exploratory,all_eligible_drugs,Hormone antagonists,0.00341395403142288,TRUE,TRUE,0.00741257316178592,TRUE
1001040C0,1.01478352908503,1.00869619037249,1.03099147433421,Nov,Mar,0.0063686801150528,0.00241910132603645,1,-0.182195092462034,0,0.608737198539276,14437.650065783,14362.0257884351,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",100104,Allopurinol,6.6531915187918e-06,poisson,HAC-Wald,339.683974576408,1.01638699315813e-09,7.55288319220782e-06,11.0395650177262,FALSE,,-0.00623102246448494,0.00131698346798769,-0.00114826822719112,0.00212920907945995,TRUE,,3.52185246701262e-05,TRUE,secondary_exploratory,all_eligible_drugs,Gout and cytotoxic induced hyperuicaemia,1.06784116477649e-16,TRUE,TRUE,2.54523256939826e-05,TRUE
0205040D0,1.01460326810666,1.00959672468552,1.02507327999415,Apr,Aug,0.0050930375248987,0.00358494793508433,2,-0.160708605131212,0,0.578670481331935,15305.0989598403,15127.0508574183,"bimodal (2 harmonics, 2 peaks)",020504,Doxazosin mesilate,0.000565722489288719,poisson,HAC-Wald,358.543778269375,1.74037346548163e-08,1.08979911361828e-06,6.40213143720014,FALSE,,0.00507503240793791,-0.000427875318762648,-0.00329519966655883,0.00141191743907919,TRUE,,0.00224903552884576,TRUE,secondary_exploratory,all_eligible_drugs,Alpha-adrenoceptor blocking drugs,0.00111675606659756,TRUE,TRUE,0.00163265525417534,TRUE
0402030K0,1.01434161432379,1.01018424708723,1.03512184491426,Dec,Aug,0.00476031108226438,0.00436052569730849,2,-0.165100342477874,0.132948674395086,0.4750223130155,2284.852649619,2258.72763846545,"bimodal (2 harmonics, 2 peaks)",040203,Lithium carbonate,1.35769824818742e-06,poisson,HAC-Wald,40.4228453617212,2.28543261376433e-09,4.38955493142768e-06,10.1161369380347,FALSE,,-1.79690677046692e-05,0.00476027716761692,-0.000786921302606794,0.00428893217717316,TRUE,,7.9185514594883e-06,TRUE,secondary_exploratory,all_eligible_drugs,Drugs used for mania and hypomania,0.0342362206094809,TRUE,TRUE,5.69022577902753e-06,TRUE
0206030N0,1.0140624673615,1.0091643938472,1.02926437785416,Nov,Feb,0.00446316072824955,0.00420080125341267,2,-0.157715554974019,0,0.931413733803816,2645.77611315378,2616.55096373111,"bimodal (2 harmonics, 2 peaks)",020603,Nicorandil,0.000898131372174787,poisson,HAC-Wald,49.0862917328274,5.15129316514509e-09,6.72591252359744e-06,5.34047386663751,FALSE,,-0.00332239890879279,0.0029801793867218,-0.00387279231812686,0.00162733242803401,TRUE,,0.0033775287895685,TRUE,secondary_exploratory,all_eligible_drugs,Other antianginal drugs,0.0321300338119129,TRUE,TRUE,0.00248306908777735,TRUE
0403010X0,1.01396767266151,1.01088453297815,1.02881206354762,Dec,Aug,0.00560567703104992,0.00269851828189678,1,-0.172962970114751,0.103314801194348,0.632813859279671,3655.79546031192,3641.46551137023,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",040301,Trazodone hydrochloride,1.15950395308717e-06,poisson,HAC-Wald,74.3282511679865,2.75996638757446e-09,1.93725480979179e-06,12,TRUE,,0.00156717333851454,0.00538215409510819,-0.00201113940312242,0.00179925518449706,TRUE,,6.84458697155699e-06,TRUE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,4.92228129762167e-06,TRUE
0403010J0,1.01395463719846,1.00888988844741,1.02956423557833,Dec,Aug,0.00469623801014271,0.00409077583853176,2,-0.121692019905221,0,0.967551260228102,1229.91773904126,1223.3187198003,"bimodal (2 harmonics, 2 peaks)",040301,Dosulepin hydrochloride,0.0071496151809027,poisson,HAC-Wald,15.6777131622738,1.55467810993088e-08,3.75851653073855e-05,5.08266705304478,FALSE,,-0.000254790723180079,0.00468932118064976,-0.00241233724457589,0.00330379720617765,TRUE,,0.0207253725779739,TRUE,secondary_exploratory,all_eligible_drugs,Tricyclic and related antidepressant drugs,5.81617035616975e-09,TRUE,TRUE,0.0157867341913892,TRUE
0402010A0,1.01367887697155,1.00839446738836,1.026588642642,Nov,Jul,0.00472383389677687,0.00357204183768125,2,-0.184106712686762,0,0.461816574911623,1417.59024623941,1412.20163685225,"bimodal (2 harmonics, 2 peaks)",040201,Amisulpride,0.011741164523001,poisson,HAC-Wald,20.2019381215369,2.87913802523983e-07,6.00528515081189e-05,12,TRUE,,-0.000812246050443316,0.00465347859540338,-0.00319049779130862,0.00160630219255285,TRUE,,0.0317663729038972,TRUE,secondary_exploratory,all_eligible_drugs,Antipsychotic drugs,0.00313994020549551,TRUE,TRUE,0.0244483742282743,TRUE
1002020C0,1.0134710389361,1.00858537827773,1.02972793638323,Dec,Sep,0.00258374775601935,0.00540693751716948,2,-0.176729659895519,0,0.574717186784147,3654.54499979513,3582.00032509752,"bimodal (2 harmonics, 2 peaks)",100202,Baclofen,0.00102399049428797,poisson,HAC-Wald,72.8362965130899,2.8989000198729e-09,4.61300757281791e-06,12,TRUE,,0.000215464036370337,0.00257474808782646,-0.00109233121515061,0.00529544954002797,TRUE,,0.00379226897884593,TRUE,secondary_exploratory,all_eligible_drugs,Skeletal muscle relaxants,0.108400217093321,FALSE,FALSE,,FALSE
0206020F0,1.01341796626144,1.00975271734041,1.02418259468622,Apr,Aug,0.0050123597121037,0.00318733258350035,2,-0.172257222356136,0,0.170834771009069,8370.28415068916,8297.09570708429,"bimodal (2 harmonics, 2 peaks)",020602,Felodipine,5.64508934547949e-06,poisson,HAC-Wald,189.067980651052,2.75830582267556e-09,1.37771199160142e-06,6.86951862250461,FALSE,,0.00501226060886847,-3.15193957075479e-05,-0.00268309251886993,0.0017204951418203,TRUE,,3.04400476893492e-05,TRUE,secondary_exploratory,all_eligible_drugs,Calcium-channel blockers,3.20982104870482e-14,TRUE,TRUE,2.19033650065506e-05,TRUE
0103050R0,1.01335269228246,1.01000644098206,1.02887292206407,Nov,Jul,0.00630904847316952,0.00233366210980101,1,-0.17445745988645,0,0.649696325751329,4297.74499338703,4282.48425395755,"unimodal, non-sinusoidal (2 harmonics, 1 peak)",010305,Pantoprazole,0.00605822707037093,poisson,HAC-Wald,89.900850102965,3.36698782778419e-08,1.86488951611219e-05,4.422992263571,FALSE,,-0.00109031421429987,0.0062141216234395,-0.00144404333089379,0.00183322603658744,TRUE,,0.0179352983785449,TRUE,secondary_exploratory,all_eligible_drugs,Proton pump inhibitors,0.16948873915267,FALSE,FALSE,,FALSE
0704020AE,1.01328244622851,1.00812452879397,1.02845301366491,Nov,Aug,0.00311499620570436,0.005082270411006,2,-0.198505866635566,0,0.969239093878825,5647.93110915449,5527.89564845475,"bimodal (2 harmonics, 2 peaks)",070402,Mirabegron,0.0107649120197658,poisson,HAC-Wald,120.634809672184,1.79353573248096e-08,1.0812637196711e-06,6.06202501772862,FALSE,,-0.00136949283252903,0.00279780105497231,-0.00367294301579679,0.00351268588594207,TRUE,,0.0295352797387377,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for urinary frequency enuresis and incontinence,0.102138015457376,FALSE,FALSE,,FALSE
0704020AB,1.01312689942227,1.00933940362522,1.02913336260582,Nov,Aug,0.00273993602885007,0.00486935220802357,2,-0.139914082705047,0,0.8726198173296,7464.58175004315,7324.05928455586,"bimodal (2 harmonics, 2 peaks)",070402,Solifenacin,4.3969078778945e-05,poisson,HAC-Wald,165.186330568821,2.51305347389863e-09,2.81536891552081e-05,12,TRUE,,0.000841894846242792,0.00260738614517691,-0.00315270159032883,0.00371093837298899,TRUE,,0.000209930797699473,TRUE,secondary_exploratory,all_eligible_drugs,Drugs for urinary frequency enuresis and incontinence,0.102138015457376,FALSE,FALSE,,FALSE
0906040B0,1.01310727151307,1.00735282263738,1.02631964871894,Nov,Mar,0.00339676145728989,0.0041665891577416,2,-0.119376191160355,0,0.403549244202671,2034.05591529545,2011.76194480836,"bimodal (2 harmonics, 2 peaks)",090604,Alfacalcidol,0.00464660105484672,poisson,HAC-Wald,34.3366323191429,3.14406124069491e-07,4.81318093283889e-05,10.7689496090306,FALSE,,-0.00306010676722342,0.00147435917297093,-0.00159496715896782,0.00384922654194631,TRUE,,0.0144745649297401,TRUE,secondary_exploratory,all_eligible_drugs,Vitamin D,7.68734419904648e-19,TRUE,TRUE,0.0109309714928854,TRUE
0408010W0,1.01296337957309,1.00872828166796,1.03130677643042,Dec,Mar,0.00378300314094262,0.00426010054131265,2,-0.130183043682357,0,0.814570587409731,5064.52106356566,4987.99808444,"bimodal (2 harmonics, 2 peaks)",040801,Sodium valproate,0.000258285718022395,poisson,HAC-Wald,107.226765707461,9.70987635196615e-09,5.8741755043501e-05,11.7402213784239,FALSE,,-0.000632764505292594,0.00372970801071928,-0.000105224788050206,0.00425880081314824,TRUE,,0.00111314287324696,TRUE,secondary_exploratory,all_eligible_drugs,Control of epilepsy,0.0462428934317855,TRUE,TRUE,0.000805459727292586,TRUE
0407010N0,1.0128044549706,1.00979412906484,1.03288524027365,Oct,Jul,0.000422842414121223,0.00628957282703514,2,-0.152988900756146,0,0.925567262251722,3398.44612833016,3301.07966097647,"bimodal (2 harmonics, 2 peaks)",040701,Co-dydramol (Dihydrocodeine/paracetamol),0.00185311793627035,poisson,HAC-Wald,65.8752869436003,1.14616659286494e-09,6.57491318944992e-06,12,TRUE,,-0.000260399002571139,0.000333148715500781,-0.00606384610583591,-0.00166987926249696,TRUE,,0.00658736083915081,TRUE,secondary_exploratory,all_eligible_drugs,Non-opioid analgesics and compound preparations,8.43977774190808e-06,TRUE,TRUE,0.00487740640826357,TRUE
